dataset,basin_id,model,NSE,RMSE,tail_RMSE_95,tail_RMSE_99,sigma_obs,mean_obs,sigma_rel_spread,rel_tail95_sigma,rel_tail99_sigma,rel_tail95_mean,rel_tail99_mean
CAMELS-US,04024430,patchtst,-0.0315638572075622,760.4105666396229,2828.878672845212,3810.312186017828,748.6866418643532,,1.51848358665138e-16,3.778454849682956,5.089328395828624,,
CAMELS-US,04027000,patchtst,0.0273829394111639,1170.0655603866765,4600.703924357563,6364.773665000908,1186.4221738936255,,3.832930308391528e-16,3.8777966440553575,5.36467861529666,,
CAMELS-US,04040500,patchtst,-0.0076576062415982,265.95537331461173,1035.2194501104027,1581.3412416839058,264.9428937322183,,0.0,3.907330502537329,5.96861164837352,,
CAMELS-US,04043050,patchtst,0.007343394601658,76.60919205386381,303.5784080799136,515.4837865205184,76.89203655342357,,1.8481568901258702e-16,3.948112466353929,6.703994452824345,,
CAMELS-US,04045500,patchtst,-0.0029517414033208,930.0040897618804,3380.4531178992197,4718.922470411403,928.6345551127923,,0.0,3.640240500730267,5.081571049053027,,
CAMELS-US,04056500,patchtst,-0.0076167257545127,1223.325063699713,4330.943413019049,5957.432669459934,1218.6926441094436,,0.0,3.553761839749082,4.888379935872439,,
CAMELS-US,04057510,patchtst,0.0417251816133217,167.23647916587973,625.2448582053798,941.5075815858424,170.8385897879969,,0.0,3.6598572897451382,5.51109431864435,,
CAMELS-US,04057800,patchtst,0.0058223541536157,67.81259821723906,258.37367716726965,395.5909256767367,68.01087896557428,,0.0,3.799005116491042,5.8165830480881855,,
CAMELS-US,04059500,patchtst,-0.0203854135109349,437.57345221608256,1658.405906561077,2164.7539896703693,433.1804463146828,,0.0,3.8284412896983175,4.997349275774534,,
CAMELS-US,04063700,patchtst,-0.0191864544141622,106.94797537612952,398.5138829829036,612.4179165576301,105.93653062771101,,0.0,3.7618173884076573,5.780988983958976,,
CAMELS-US,04074950,patchtst,-0.0069633889658642,252.2551596955827,849.5270965841933,1151.4879031167277,251.3814446722866,,0.0,3.3794343798591786,4.580640009519656,,
CAMELS-US,04105700,patchtst,-0.0400233612206468,22.27835315020539,73.72272861733362,115.98400418774035,21.84547723235362,,0.0,3.374736465273859,5.309291390346262,,
CAMELS-US,04115265,patchtst,0.0044887528953095,20.215442726877654,75.45011339444808,127.64030627615816,20.2609671086463,,3.506953700432584e-16,3.72391470702551,6.299813113150362,,
CAMELS-US,04122200,patchtst,0.0364296004357205,267.90989762094443,919.6332123093476,1398.4670481087462,272.92733421785607,,0.0,3.3695167065064946,5.123953788345955,,
CAMELS-US,04122500,patchtst,0.0228030118298948,384.43225149421113,1272.8245837362874,1820.798096746124,388.8917725718891,,0.0,3.272953231482926,4.68201753075025,,
CAMELS-US,04124000,patchtst,0.0408127051282966,337.42488893781984,1079.5268120022654,1435.1690313411884,344.52869950843075,,0.0,3.1333436475466945,4.165600814645833,,
CAMELS-US,04127918,patchtst,0.0044013258433041,158.4768546206727,591.4414877462368,994.7624996660668,158.82676423282123,,3.5789571823979424e-16,3.7238150043732783,6.263191877458781,,
CAMELS-US,04127997,patchtst,0.0266107849851137,59.237023266582376,191.15552541160383,245.00441411656604,60.04128266859226,,3.5502709344938104e-16,3.1837348723330616,4.08059926815535,,
CAMELS-US,04161580,patchtst,-0.1194495865194598,15.67207144112878,49.86222945454138,64.33108845719744,14.812355701849821,,1.1992399285809836e-16,3.3662592539763545,4.343069377490275,,
CAMELS-US,04185000,patchtst,-0.0278366665396925,607.901924976037,2180.7564186856443,3337.257960317757,599.6135872463362,,0.0,3.636936295424098,5.5656810174095135,,
CAMELS-US,04196800,patchtst,-0.0308802846378963,615.8628881806496,2354.950355354431,4156.385225456847,606.5685899256425,,1.8742618660084684e-16,3.8824139503219537,6.85229221309723,,
CAMELS-US,04197100,patchtst,-0.0318983946559279,346.95965829198474,1252.7536692450255,1828.0624114915508,341.55489436975597,,3.328508523685286e-16,3.667795982126481,5.352177473154729,,
CAMELS-US,04197170,patchtst,-0.0157630973042084,213.1062514161977,870.7730836876638,1569.7736574991434,211.4462436967748,,2.688315378272906e-16,4.118177123715657,7.423984602678885,,
CAMELS-US,04213000,patchtst,-0.0101982931562376,429.66495057730725,1445.3853658319283,2042.216677962398,427.4906426251719,,1.3296997218872202e-16,3.381092406972886,4.777219602799667,,
CAMELS-US,04213075,patchtst,-0.0290988524682274,14.934211263589706,59.6371292758699,108.80470589343317,14.721556962394526,,1.206636528960805e-16,4.051006930055696,7.390842298227646,,
CAMELS-US,04216418,patchtst,-0.0128222419312828,218.0472928108785,874.6271535107916,1630.7484352016088,216.6626666121183,,2.6235908451441845e-16,4.03681523534739,7.526670195198264,,
CAMELS-US,04221000,patchtst,-0.1341278547821678,396.6648583468937,1248.6212288546117,1817.1767986472428,372.4712172854736,,3.0522314865065903e-16,3.3522623250043755,4.8787039489671535,,
CAMELS-US,04224775,patchtst,-0.1055132290322129,102.79716776034532,350.5484480776336,559.7076692785623,97.76855069295918,,2.9070400685044423e-16,3.5854929380975107,5.724823220877199,,
CAMELS-US,04233000,patchtst,-0.0329257200774115,73.72328304689131,279.4799269077241,536.5361059593317,72.53875897313611,,1.9590705598457823e-16,3.852835792396535,7.396543772661339,,
CAMELS-US,04256000,patchtst,-0.0272189726255798,221.0862623554578,775.8714598283836,1125.664404683099,218.1374548119528,,3.9087798271376885e-16,3.5568007360186265,5.160344451866313,,
CAMELS-US,04296000,patchtst,-0.0905317021739169,259.5264074357964,900.7697001856518,1656.162237939366,248.5206079450167,,3.430907762388714e-16,3.624527187640472,6.664084124185706,,
CAMELS-US,05056000,patchtst,-0.0809813679347113,364.33113854946174,1366.8586600343376,2520.888223161612,350.418629525543,,0.0,3.9006449568192934,7.193933229448515,,
CAMELS-US,05057000,patchtst,-0.043610864471874,444.9313844916699,1332.8976616907412,2160.0102838524144,435.5356860849639,,0.0,3.060363833035534,4.959433527178394,,
CAMELS-US,05057200,patchtst,-0.0401258156652324,202.0637204754113,738.7159791623633,978.745835987944,198.12779550518627,,1.4345139892125854e-16,3.728482302439116,4.939972372338459,,
CAMELS-US,05062500,patchtst,-0.2842640202518618,371.025713923281,1153.8164448686916,1686.4358549116691,327.3986253632996,,0.0,3.524194530714212,5.151016908028575,,
CAMELS-US,05087500,patchtst,-0.14031727776823,142.6323142469919,502.211386487456,855.0285145307448,133.56881606536794,,2.1278701322391418e-16,3.7599448829558852,6.401408200790654,,
CAMELS-US,05120500,patchtst,-0.1775007673716262,96.59923299018637,323.8093950236486,570.8020435837697,89.02112506297807,,0.0,3.6374444245067603,6.411984157467739,,
CAMELS-US,05123400,patchtst,-0.1609150059923085,234.75727762392964,664.1990516139339,909.5770378346016,217.88074525119046,,0.0,3.048452266161435,4.174655437248335,,
CAMELS-US,05129115,patchtst,0.0281021310762821,714.9750955732251,2300.635092736463,2866.8780760067343,725.2380801085295,,0.0,3.172248060102112,3.9530164709190605,,
CAMELS-US,05131500,patchtst,-0.0040046655771568,1980.1512439928888,7274.967487981299,12261.206580160067,1976.198191266964,,0.0,3.681294477512517,6.204441758090702,,
CAMELS-US,05291000,patchtst,-0.0799893663925939,196.20656128686915,728.7803834154558,1424.127077583394,188.8007810884291,,1.5053809240912017e-16,3.860049620632211,7.543014755412331,,
CAMELS-US,05362000,patchtst,-0.0182344002404231,1200.3848420743077,4513.555817520238,7095.617190528297,1189.5881246556305,,3.8227294091230715e-16,3.794217279049293,5.964768009585151,,
CAMELS-US,05393500,patchtst,-0.0253362320888801,191.40473646990824,719.9183920795631,1192.822581701808,189.02512261338154,,3.0071885723397455e-16,3.8085857695859437,6.310391789251855,,
CAMELS-US,05399500,patchtst,-0.0321753292577642,570.9875911019743,2336.09183636857,3232.727340296317,562.017621783619,,4.045668082819877e-16,4.156616707061159,5.752003522659902,,
CAMELS-US,05408000,patchtst,-0.2159651497830423,109.2526531207875,333.8619756859982,491.6759181320619,99.07667614076504,,5.737315892596827e-16,3.369733308489856,4.962579865250063,,
CAMELS-US,05412500,patchtst,-0.0017186235817974,2355.050870897791,8995.123032675876,17204.851050412773,2353.0297526995237,,3.865206977215254e-16,3.822783380599494,7.311786444975646,,
CAMELS-US,05413500,patchtst,-0.0799249118341409,209.4753580090152,840.5437197430905,1731.5773269414333,201.574764698524,,2.81996702046624e-16,4.169885655082921,8.590248533992769,,
CAMELS-US,05414000,patchtst,-0.2932305351634079,76.88024818661432,258.13958302976704,402.4014454752797,67.60468622810107,,4.204103445507898e-16,3.818368184696445,5.952271475938224,,
CAMELS-US,05444000,patchtst,-0.0577478342594266,111.10454360865332,420.6452954812457,882.819976868908,108.0290973578969,,2.6309309367127083e-16,3.893814775547568,8.172057329555889,,
CAMELS-US,05454000,patchtst,-0.0045747398081528,69.87494442034387,292.86984952873144,630.0049038291086,69.71566087812867,,2.0384020657918284e-16,4.200919073846306,9.03677733085587,,
CAMELS-US,05458000,patchtst,-0.0329216494531492,356.4158349695091,1239.3216378260963,1999.651722015249,350.68993433593175,,1.6209024923525964e-16,3.5339526929191227,5.702050518791763,,
CAMELS-US,05466500,patchtst,-0.0383241143440917,763.5318646341824,2972.4216927142115,5792.622705612435,749.3085637402463,,4.551669761552057e-16,3.966886055428328,7.7306239190674635,,
CAMELS-US,05487980,patchtst,-0.0942571985400386,563.1097005936232,2220.231742235854,4470.498070640745,538.3110599599266,,0.0,4.1244401376429725,8.304674384682977,,
CAMELS-US,05488200,patchtst,-0.0097162134168575,190.7421538635344,751.6903865185117,1565.866813049406,189.82220652799816,,4.49184159486818e-16,3.9599707550951884,8.24912343866599,,
CAMELS-US,05489000,patchtst,-0.1662475631873554,643.3589687987403,2310.764254926517,4452.232265118491,595.7416788988555,,1.9083243920712433e-16,3.878802401734992,7.473427532127372,,
CAMELS-US,05495000,patchtst,-0.076672041040505,1115.2950649975903,4466.329358021194,8867.283445706455,1074.8504999254478,,2.1153981456863332e-16,4.155302861496534,8.249783059431515,,
CAMELS-US,05495500,patchtst,-0.0703875770767219,758.4024310464143,2979.700430000117,5635.147671646304,733.0425535824075,,1.5508900154025713e-16,4.064839640534107,7.687340447163835,,
CAMELS-US,05501000,patchtst,-0.0830442845891854,642.8226022216008,2485.488256073153,3906.9170371749087,617.6863883625335,,3.6810536823709563e-16,4.023867617776233,6.325081968427406,,
CAMELS-US,05503800,patchtst,-0.1657348676979344,109.2915593296944,409.0229383416583,678.2816384145739,101.22475377516454,,0.0,4.040740264482737,6.700748711339321,,
CAMELS-US,05507600,patchtst,-0.0426864102324682,191.80047229532727,775.6387951936435,1548.1176150189387,187.8333981979807,,0.0,4.129397661091679,8.241972034106455,,
CAMELS-US,05508805,patchtst,-0.0486578805807262,421.5151224035391,1736.580421374674,3474.221912933176,411.61979087489374,,2.761938085629357e-16,4.218894377463216,8.440366546877526,,
CAMELS-US,05514500,patchtst,-0.0052616495683439,3429.7779349663,14663.89792087193,31505.235624190176,3420.7902422272864,,1.329363447290404e-16,4.286698944546867,9.209929107982086,,
CAMELS-US,05525500,patchtst,-0.0153867348149665,838.7592233928003,3355.6765335491064,6405.303300476492,832.3798649672094,,2.7316095092255647e-16,4.0314244430711925,7.695168480233266,,
CAMELS-US,05556500,patchtst,-0.0207490521788005,245.36364957028772,939.569206696568,1670.83460788221,242.8570582757816,,1.1703060900181504e-16,3.8688157279316946,6.8799096050354756,,
CAMELS-US,05584500,patchtst,-0.01982673771428,2104.384932845433,9009.069246401965,16299.191546843416,2083.828563005396,,6.546805610015336e-16,4.32332553951015,7.821752631769262,,
CAMELS-US,05585000,patchtst,-0.0302601041201522,2912.691013278552,11660.07135128362,22858.83930742045,2869.5974292608967,,1.5847078278279278e-16,4.063312586074774,7.965869732922102,,
CAMELS-US,05591550,patchtst,-0.122449835712427,50.47970898523515,174.88512454841458,325.2484587118517,47.646759826343356,,1.4912718899454923e-16,3.670451572904703,6.826245056269818,,
CAMELS-US,05592050,patchtst,-0.1142617617228733,127.6044983836528,481.4059762765841,925.6401245053578,120.88498783599046,,4.702272786587014e-16,3.982347063059038,7.657196655065318,,
CAMELS-US,05592575,patchtst,-0.0009187251492934,189.4852463039749,793.0436397278008,1463.807900414505,189.3982638035466,,3.0012639883419874e-16,4.1871748124913415,7.728729245020113,,
CAMELS-US,05593575,patchtst,-0.0083009951399297,484.4839998149906,2052.823010506524,4267.607871119774,482.485583214976,,2.356274294541186e-16,4.254682589328,8.845047436823208,,
CAMELS-US,05593900,patchtst,0.0049565448631123,218.01007802260463,919.812866426748,1838.092460485864,218.5523831934583,,3.901358889128974e-16,4.208660884802833,8.410306186681206,,
CAMELS-US,05595730,patchtst,-0.0163198757788576,412.6187185723799,1723.817690696284,3407.509309943599,409.2924339481543,,2.777643276347906e-16,4.211701824213644,8.3253659909463,,
CAMELS-US,06037500,patchtst,-0.0595216265707494,195.4841417666039,656.733921902108,922.8387550784744,189.91384169787582,,0.0,3.458062435211396,4.859249577745739,,
CAMELS-US,06043500,patchtst,-0.0162145474744543,1085.44546567113,3746.1249265056176,4992.947418865467,1076.751052416755,,0.0,3.4791003158041818,4.637049026011031,,
CAMELS-US,06154410,patchtst,0.0048227262590039,12.918652983372269,54.01715156134462,108.07274218071902,12.949917678216215,,1.3717128429228242e-16,4.171235130877311,8.34543854765303,,
CAMELS-US,06188000,patchtst,-0.0110016254544911,1908.209941539253,6652.050926409524,9197.772830799937,1897.7990601445968,,0.0,3.5051397516777634,4.846547257800381,,
CAMELS-US,06191500,patchtst,-0.019129319573357,4700.71904331387,15706.933495613814,20449.1932832688,4656.393203103686,,0.0,3.373197410636299,4.391637989171219,,
CAMELS-US,06221400,patchtst,0.0103363318540434,197.7950012758525,551.5806336530787,754.2238106739377,198.82523218352878,,0.0,2.7741983630323817,3.7934008797119847,,
CAMELS-US,06224000,patchtst,-0.0072882579509507,446.467649096648,1510.8074907024934,2346.7534019622217,444.84950314615406,,0.0,3.3962215985798725,5.275387261006342,,
CAMELS-US,06278300,patchtst,-0.0108000763011593,89.57441954122547,336.96576333616383,560.360211844648,89.09459736627164,,1.595029904762977e-16,3.7821121964431064,6.28949710094074,,
CAMELS-US,06280300,patchtst,-0.0219369864079888,808.9259536685385,2665.7959521248736,3746.493790038716,800.1966166429356,,0.0,3.3314261728682206,4.681966546867417,,
CAMELS-US,06289000,patchtst,-0.0113829214380911,235.78451698659305,886.7426675396865,1281.8339815836036,234.45390762178275,,0.0,3.7821620314819637,5.467317625822801,,
CAMELS-US,06291500,patchtst,-0.0054928405037271,81.06304314491655,282.07043645405605,352.40915185113573,80.8413229498419,,0.0,3.4891862993022396,4.359269974710687,,
CAMELS-US,06311000,patchtst,-0.0099923216559068,36.76310633097005,141.57649605586275,212.06739837965117,36.58079707670257,,0.0,3.870240874166994,5.797232846922076,,
CAMELS-US,06332515,patchtst,-0.0516355508907628,19.363650041729628,75.43561956726177,107.91862050026558,18.88228704807387,,1.881506021889919e-16,3.995046753351668,5.715336295095358,,
CAMELS-US,06339100,patchtst,-0.0686787800022605,93.22706331649114,375.548156992315,830.4802304020142,90.1816985790318,,1.5758025119418384e-16,4.1643500057076315,9.208966381069136,,
CAMELS-US,06339500,patchtst,-0.0138475019785648,363.2050290338765,1530.531930540131,2956.5088252104056,360.7161072429283,,3.1516983976834826e-16,4.243037390923543,8.196220700561375,,
CAMELS-US,06344600,patchtst,-0.0300547047333838,149.5262325212977,649.5898027068175,1368.7844486755134,147.32866239363983,,3.858272921051236e-16,4.409120344629289,9.290686730178335,,
CAMELS-US,06350000,patchtst,-0.4662662081014237,68.54546509289727,202.2129376141412,356.7955346030521,56.607283550240126,,1.2552143314375419e-16,3.5722070541447737,6.302996933007547,,
CAMELS-US,06352000,patchtst,-0.2280453039930774,92.55831135603825,324.4625878736308,578.199096348125,83.52341219867068,,1.7014217141176827e-16,3.884690284226616,6.922599078840403,,
CAMELS-US,06353000,patchtst,-0.1032760279835953,278.2756676377321,1070.8922075950347,1855.9934859367047,264.9312218426436,,4.291183082571542e-16,4.042151771115498,7.005567229969881,,
CAMELS-US,06354000,patchtst,-0.0892482150472824,743.3668741609913,2897.3860960492348,5492.213611017971,712.2620014581437,,0.0,4.067865602991177,7.710945691015811,,
CAMELS-US,06360500,patchtst,-0.056069926552001,1537.0890015807308,6369.469246659509,12341.639648776298,1495.72818452782,,1.520153713724467e-16,4.258440345342732,8.251258334529798,,
CAMELS-US,06404000,patchtst,-0.0358488368502318,18.945505205345334,74.90727599577713,144.53592502758178,18.614783924506572,,5.725632421856877e-16,4.024074429204674,7.7645771024663155,,
CAMELS-US,06406000,patchtst,-0.0375165350980011,22.902860114786385,84.38388137113459,175.78768778394854,22.4849645448053,,0.0,3.752902576429892,7.81801045021264,,
CAMELS-US,06408700,patchtst,-0.3319400186140182,1.0533999607978366,1.8589672299903737,1.9528321403858035,0.9127481555913246,,0.0,2.0366704863797183,2.139508174761153,,
CAMELS-US,06409000,patchtst,-0.0142984048324137,7.009085668032846,23.184666838384164,37.16103082304699,6.959507335133804,,0.0,3.3313661042270337,5.3396065315494825,,
CAMELS-US,06431500,patchtst,-0.0110419933350041,104.17642214936636,451.4500779213549,914.673350530737,103.60598422555978,,1.3716248942014453e-16,4.357374540629878,8.828383392791373,,
